"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","status","site","depth","successful.count","successful.length"
"2022-05_PtCloates_BOSS","125","20220523_BOTTOM_3_0004_0001.mp4","1.73090","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.7521","113.5422",NA,NA,"Pt Cloates","No-take",NA,"84.7","Yes","Yes"
"2022-05_PtCloates_BOSS","125","20220523_BOTTOM_3_0004_0001.mp4","1.89856","Echeneidae","Echeneis","naucrates",1,"-22.7521","113.5422",NA,NA,"Pt Cloates","No-take",NA,"84.7","Yes","Yes"
"2022-05_PtCloates_BOSS","127","20220526_BOTTOM_1_0009_0001.mp4","2.73523","Pinguipedidae","Parapercis","nebulosa",1,"-22.7005","113.5554",NA,NA,"Pt Cloates","No-take",NA,"83.7","Yes","Yes"
"2022-05_PtCloates_BOSS","129","20220523_BOTTOM_3_0004_0001.mp4","0.38594","Balistidae","Abalistes","stellatus",1,"-22.754","113.5469",NA,NA,"Pt Cloates","No-take",NA,"80.4","Yes","Yes"
"2022-05_PtCloates_BOSS","130","20220525_BOTTOM_1_0003_0001.mp4","0.03531","Unknown","Unknown","Unknown",1,"-22.7084","113.5508",NA,NA,"Pt Cloates","No-take",NA,"91.6","Yes","Yes"
"2022-05_PtCloates_BOSS","131","20220523_BOTTOM_4_0001_0001.mp4","1.74535","Carangidae","Carangoides","spp",1,"-22.7446","113.5561",NA,NA,"Pt Cloates","No-take",NA,"71","Yes","Yes"
"2022-05_PtCloates_BOSS","131","20220523_BOTTOM_4_0001_0001.mp4","1.48370","Carangidae","Decapterus","spp",1,"-22.7446","113.5561",NA,NA,"Pt Cloates","No-take",NA,"71","Yes","Yes"
"2022-05_PtCloates_BOSS","132","20220521_BOTTOM_2_0003_0001.mp4","2.72606","Lethrinidae","Gymnocranius","sp1",1,"-22.7618","113.5447",NA,NA,"Pt Cloates","No-take",NA,"78.1","Yes","Yes"
"2022-05_PtCloates_BOSS","132","20220521_BOTTOM_2_0003_0001.mp4","0.28250","Nemipteridae","Pentapodus","nagasakiensis",3,"-22.7618","113.5447",NA,NA,"Pt Cloates","No-take",NA,"78.1","Yes","Yes"
"2022-05_PtCloates_BOSS","133","20220523_BOTTOM_4_0007_0001.mp4","0.75631","Carangidae","Decapterus","spp",1,"-22.7256","113.5479",NA,NA,"Pt Cloates","No-take",NA,"87.5","Yes","Yes"
"2022-05_PtCloates_BOSS","134","20220526_BOTTOM_1_0006_0001.mp4","1.25292","Pinguipedidae","Parapercis","nebulosa",1,"-22.6982","113.5637",NA,NA,"Pt Cloates","No-take",NA,"75.3","Yes","Yes"
"2022-05_PtCloates_BOSS","134","20220526_BOTTOM_1_0006_0001.mp4","2.60482","Unknown","Unknown","Unknown",1,"-22.6982","113.5637",NA,NA,"Pt Cloates","No-take",NA,"75.3","Yes","Yes"
"2022-05_PtCloates_BOSS","135","20220527_TOP_2_0002_0001.mp4","0.56918","Carangidae","Gnathanodon","speciosus",1,"-22.6882","113.5601",NA,NA,"Pt Cloates","No-take",NA,"81.5","Yes","Yes"
"2022-05_PtCloates_BOSS","135","20220527_TOP_2_0002_0001.mp4","1.74508","Unknown","Unknown","Unknown",1,"-22.6882","113.5601",NA,NA,"Pt Cloates","No-take",NA,"81.5","Yes","Yes"
"2022-05_PtCloates_BOSS","136","20220519_BOTTOM_3_0004_0001.mp4","0.06896","Lethrinidae","Gymnocranius","sp1",1,"-22.7379","113.5426",NA,NA,"Pt Cloates","No-take",NA,"89.9","Yes","Yes"
"2022-05_PtCloates_BOSS","136","20220519_BOTTOM_3_0004_0001.mp4","1.50261","Lutjanidae","Pristipomoides","sp1",1,"-22.7379","113.5426",NA,NA,"Pt Cloates","No-take",NA,"89.9","Yes","Yes"
"2022-05_PtCloates_BOSS","136","20220519_BOTTOM_3_0004_0001.mp4","1.23902","Mullidae","Parupeneus","spp",2,"-22.7379","113.5426",NA,NA,"Pt Cloates","No-take",NA,"89.9","Yes","Yes"
"2022-05_PtCloates_BOSS","136","20220519_BOTTOM_3_0004_0001.mp4","2.35569","Pinguipedidae","Parapercis","nebulosa",2,"-22.7379","113.5426",NA,NA,"Pt Cloates","No-take",NA,"89.9","Yes","Yes"
"2022-05_PtCloates_BOSS","136","20220519_BOTTOM_3_0004_0001.mp4","0.95540","Serranidae","Pseudanthias","spp",4,"-22.7379","113.5426",NA,NA,"Pt Cloates","No-take",NA,"89.9","Yes","Yes"
"2022-05_PtCloates_BOSS","136","20220519_BOTTOM_3_0004_0001.mp4","0.64453","Unknown","Unknown","Unknown",1,"-22.7379","113.5426",NA,NA,"Pt Cloates","No-take",NA,"89.9","Yes","Yes"
"2022-05_PtCloates_BOSS","137","20220525_BOTTOM_2_0001_0001.mp4","1.69252","Carangidae","Decapterus","spp",3,"-22.7104","113.5582",NA,NA,"Pt Cloates","No-take",NA,"76.4","Yes","Yes"
"2022-05_PtCloates_BOSS","139","20220525_BOTTOM_1_0002_0001.mp4","2.91764","Carcharhinidae","Carcharhinus","spp",1,"-22.7092","113.549",NA,NA,"Pt Cloates","No-take",NA,"92.2","Yes","Yes"
"2022-05_PtCloates_BOSS","139","20220525_BOTTOM_1_0002_0001.mp4","0.25970","Lutjanidae",NA,"spp",1,"-22.7092","113.549",NA,NA,"Pt Cloates","No-take",NA,"92.2","Yes","Yes"
"2022-05_PtCloates_BOSS","140","20220526_BOTTOM_2_0001_0001.mp4","2.83811","Serranidae","Pseudanthias","spp",3,"-22.6991","113.5537",NA,NA,"Pt Cloates","No-take",NA,"88.6","Yes","Yes"
"2022-05_PtCloates_BOSS","140","20220526_BOTTOM_2_0001_0001.mp4","0.35897","Unknown","Unknown","Unknown",1,"-22.6991","113.5537",NA,NA,"Pt Cloates","No-take",NA,"88.6","Yes","Yes"
"2022-05_PtCloates_BOSS","141","20220519_BOTTOM_3_0007_0001.mp4","0.19520","Lethrinidae","Gymnocranius","sp1",1,"-22.7323","113.544",NA,NA,"Pt Cloates","No-take",NA,"88.4","Yes","Yes"
"2022-05_PtCloates_BOSS","142","20220525_BOTTOM_3_0001_0001.mp4","2.30647","Pinguipedidae","Parapercis","nebulosa",1,"-22.7049","113.5596",NA,NA,"Pt Cloates","No-take",NA,"76.9","Yes","Yes"
"2022-05_PtCloates_BOSS","144","20220523_BOTTOM_3_0005_0001.mp4","0.27667","Carangidae","Carangoides","spp",32,"-22.7524","113.5496",NA,NA,"Pt Cloates","No-take",NA,"76.7","Yes","Yes"
"2022-05_PtCloates_BOSS","144","20220523_BOTTOM_3_0005_0001.mp4","0.93399","Carangidae","Decapterus","spp",2,"-22.7524","113.5496",NA,NA,"Pt Cloates","No-take",NA,"76.7","Yes","Yes"
"2022-05_PtCloates_BOSS","145","20220527_TOP_2_0001_0001.mp4","1.68863","Chaetodontidae","Heniochus","acuminatus",5,"-22.6889","113.5583",NA,NA,"Pt Cloates","No-take",NA,"84.9","Yes","Yes"
"2022-05_PtCloates_BOSS","145","20220527_TOP_2_0001_0001.mp4","2.69241","Lutjanidae","Lutjanus","vitta",15,"-22.6889","113.5583",NA,NA,"Pt Cloates","No-take",NA,"84.9","Yes","Yes"
"2022-05_PtCloates_BOSS","145","20220527_TOP_2_0001_0001.mp4","2.18607","Lutjanidae","Paracaesio","xanthura",72,"-22.6889","113.5583",NA,NA,"Pt Cloates","No-take",NA,"84.9","Yes","Yes"
"2022-05_PtCloates_BOSS","147","20220519_BOTTOM_3_0003_0001.mp4","0.47381","Cirrhitidae","Cyprinocirrhites","polyactis",1,"-22.7423","113.5417",NA,NA,"Pt Cloates","No-take",NA,"88.9","Yes","Yes"
"2022-05_PtCloates_BOSS","147","20220519_BOTTOM_3_0003_0001.mp4","0.02030","Lethrinidae","Gymnocranius","sp1",1,"-22.7423","113.5417",NA,NA,"Pt Cloates","No-take",NA,"88.9","Yes","Yes"
"2022-05_PtCloates_BOSS","147","20220519_BOTTOM_3_0003_0001.mp4","1.81904","Pinguipedidae","Parapercis","nebulosa",2,"-22.7423","113.5417",NA,NA,"Pt Cloates","No-take",NA,"88.9","Yes","Yes"
"2022-05_PtCloates_BOSS","147","20220519_BOTTOM_3_0003_0001.mp4","1.81904","Unknown","Unknown","Unknown",1,"-22.7423","113.5417",NA,NA,"Pt Cloates","No-take",NA,"88.9","Yes","Yes"
"2022-05_PtCloates_BOSS","148","20220523_BOTTOM_4_0005_0001.mp4","2.15187","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.715","113.5573",NA,NA,"Pt Cloates","No-take",NA,"78","Yes","Yes"
"2022-05_PtCloates_BOSS","148","20220523_BOTTOM_4_0005_0001.mp4","2.73329","Scombridae","Scomberomorus","spp",1,"-22.715","113.5573",NA,NA,"Pt Cloates","No-take",NA,"78","Yes","Yes"
"2022-05_PtCloates_BOSS","149","20220525_BOTTOM_3_0002_0001.mp4","2.28006","Malacanthidae","Malacanthus","brevirostris",1,"-22.7034","113.55",NA,NA,"Pt Cloates","No-take",NA,"94.5","Yes","Yes"
"2022-05_PtCloates_BOSS","149","20220525_BOTTOM_3_0002_0001.mp4","2.27839","Unknown","Unknown","Unknown",1,"-22.7034","113.55",NA,NA,"Pt Cloates","No-take",NA,"94.5","Yes","Yes"
"2022-05_PtCloates_BOSS","150","20220519_BOTTOM_3_0002_0001.mp4","1.51957","Carangidae",NA,"spp",2,"-22.7488","113.5427",NA,NA,"Pt Cloates","No-take",NA,"85.8","Yes","Yes"
"2022-05_PtCloates_BOSS","150","20220519_BOTTOM_3_0002_0001.mp4","1.39139","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.7488","113.5427",NA,NA,"Pt Cloates","No-take",NA,"85.8","Yes","Yes"
"2022-05_PtCloates_BOSS","150","20220519_BOTTOM_3_0002_0001.mp4","0.68346","Cheloniidae","Caretta","caretta",1,"-22.7488","113.5427",NA,NA,"Pt Cloates","No-take",NA,"85.8","Yes","Yes"
"2022-05_PtCloates_BOSS","150","20220519_BOTTOM_3_0002_0001.mp4","0.76716","Echeneidae","Echeneis","naucrates",2,"-22.7488","113.5427",NA,NA,"Pt Cloates","No-take",NA,"85.8","Yes","Yes"
"2022-05_PtCloates_BOSS","150","20220519_BOTTOM_3_0002_0001.mp4","1.18841","Lethrinidae","Gymnocranius","sp1",1,"-22.7488","113.5427",NA,NA,"Pt Cloates","No-take",NA,"85.8","Yes","Yes"
"2022-05_PtCloates_BOSS","151","20220526_BOTTOM_2_0005_0001.mp4","1.73813","Lethrinidae","Lethrinus","miniatus",1,"-22.6909","113.5557",NA,NA,"Pt Cloates","No-take",NA,"90","Yes","Yes"
"2022-05_PtCloates_BOSS","153","20220521_BOTTOM_3_0001_0001.mp4","0.01780","Lutjanidae","Lutjanus","sebae",1,"-22.7589","113.5459",NA,NA,"Pt Cloates","No-take",NA,"78.2","Yes","Yes"
"2022-05_PtCloates_BOSS","155","20220525_BOTTOM_2_0004_0001.mp4","2.95796","SUS","SUS","SUS",1,"-22.7068","113.5483",NA,NA,"Pt Cloates","No-take",NA,"95.9","Yes","Yes"
"2022-05_PtCloates_BOSS","156","20220526_BOTTOM_2_0002_0001.mp4","2.17940","Lethrinidae","Gymnocranius","sp1",2,"-22.6978","113.5511",NA,NA,"Pt Cloates","No-take",NA,"93","Yes","Yes"
"2022-05_PtCloates_BOSS","201","20220519_BOTTOM_2_0003_0001.mp4","2.77944","Balistidae","Xanthichthys","lineopunctatus",1,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"2022-05_PtCloates_BOSS","201","20220519_BOTTOM_2_0003_0001.mp4","2.47914","Chaetodontidae","Chaetodon","assarius",1,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"2022-05_PtCloates_BOSS","201","20220519_BOTTOM_2_0003_0001.mp4","1.88327","Chaetodontidae","Heniochus","diphreutes",2,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"2022-05_PtCloates_BOSS","201","20220519_BOTTOM_2_0003_0001.mp4","0.71850","Cirrhitidae","Cyprinocirrhites","polyactis",1,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"2022-05_PtCloates_BOSS","201","20220519_BOTTOM_2_0003_0001.mp4","0.72322","Labridae","Labroides","dimidiatus",1,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"2022-05_PtCloates_BOSS","201","20220519_BOTTOM_2_0003_0001.mp4","0.52219","SUS","SUS","SUS",1,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"2022-05_PtCloates_BOSS","201","20220519_BOTTOM_2_0003_0001.mp4","1.91386","Serranidae","Epinephelus","areolatus",1,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"2022-05_PtCloates_BOSS","201","20220519_BOTTOM_2_0003_0001.mp4","2.47748","Serranidae","Pseudanthias","spp",7,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"2022-05_PtCloates_BOSS","201","20220519_BOTTOM_2_0003_0001.mp4","0.13903","Unknown","Unknown","Unknown",1,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"2022-05_PtCloates_BOSS","202","20220527_BOTTOM_1_0003_0001.mp4","0.96291","Carangidae","Carangoides","coeruleopinnatus",1,"-22.6851","113.5571",NA,NA,NA,"No-take",NA,"91.4","Yes","Yes"
"2022-05_PtCloates_BOSS","203","20220519_BOTTOM_1_0008_0001.mp4","1.79930","Carangidae","Decapterus","spp",1,"-22.7548","113.55",NA,NA,NA,"No-take",NA,"75.7","Yes","Yes"
"2022-05_PtCloates_BOSS","203","20220519_BOTTOM_1_0008_0001.mp4","1.64108","Cirrhitidae","Cyprinocirrhites","polyactis",2,"-22.7548","113.55",NA,NA,NA,"No-take",NA,"75.7","Yes","Yes"
"2022-05_PtCloates_BOSS","203","20220519_BOTTOM_1_0008_0001.mp4","1.72812","Nemipteridae","Pentapodus","nagasakiensis",5,"-22.7548","113.55",NA,NA,NA,"No-take",NA,"75.7","Yes","Yes"
"2022-05_PtCloates_BOSS","203","20220519_BOTTOM_1_0008_0001.mp4","0.77160","SUS","SUS","SUS",1,"-22.7548","113.55",NA,NA,NA,"No-take",NA,"75.7","Yes","Yes"
"2022-05_PtCloates_BOSS","203","20220519_BOTTOM_1_0008_0001.mp4","0.86948","Unknown","Unknown","Unknown",1,"-22.7548","113.55",NA,NA,NA,"No-take",NA,"75.7","Yes","Yes"
"2022-05_PtCloates_BOSS","204","20220526_BOTTOM_3_0003_0001.mp4","2.97102","Lethrinidae","Gymnocranius","sp1",1,"-22.6911","113.5576",NA,NA,NA,"No-take",NA,"85.8","Yes","Yes"
"2022-05_PtCloates_BOSS","207","20220519_BOTTOM_1_0009_0001.mp4","0.93232","Lethrinidae","Gymnocranius","sp1",5,"-22.7523","113.5552",NA,NA,NA,"No-take",NA,"71.4","Yes","Yes"
"2022-05_PtCloates_BOSS","208","20220525_BOTTOM_3_0005_0001.mp4","0.67846","Lethrinidae","Gymnocranius","sp1",1,"-22.7252","113.5464",NA,NA,NA,"No-take",NA,"89.2","Yes","Yes"
"2022-05_PtCloates_BOSS","208","20220525_BOTTOM_3_0005_0001.mp4","0.10844","Lethrinidae","Lethrinus","miniatus",1,"-22.7252","113.5464",NA,NA,NA,"No-take",NA,"89.2","Yes","Yes"
"2022-05_PtCloates_BOSS","208","20220525_BOTTOM_3_0005_0001.mp4","0.75742","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.7252","113.5464",NA,NA,NA,"No-take",NA,"89.2","Yes","Yes"
"2022-05_PtCloates_BOSS","208","20220525_BOTTOM_3_0005_0001.mp4","0.54944","Lutjanidae","Lutjanus","sebae",2,"-22.7252","113.5464",NA,NA,NA,"No-take",NA,"89.2","Yes","Yes"
"2022-05_PtCloates_BOSS","210","20220527_BOTTOM_1_0003_0001.mp4","0.18630","SUS","SUS","SUS",1,"-22.686","113.5589",NA,NA,NA,"No-take",NA,"87.7","Yes","Yes"
"2022-05_PtCloates_BOSS","210","20220527_BOTTOM_1_0003_0001.mp4","0.52775","Unknown","Unknown","Unknown",1,"-22.686","113.5589",NA,NA,NA,"No-take",NA,"87.7","Yes","Yes"
"2022-05_PtCloates_BOSS","211","20220519_BOTTOM_1_0006_0001.mp4","0.18018","Carangidae",NA,"spp",1,"-22.7554","113.54",NA,NA,NA,"No-take",NA,"87.2","Yes","Yes"
"2022-05_PtCloates_BOSS","211","20220519_BOTTOM_1_0006_0001.mp4","0.96235","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.7554","113.54",NA,NA,NA,"No-take",NA,"87.2","Yes","Yes"
"2022-05_PtCloates_BOSS","211","20220519_BOTTOM_1_0006_0001.mp4","1.76565","Serranidae","Epinephelus","areolatus",1,"-22.7554","113.54",NA,NA,NA,"No-take",NA,"87.2","Yes","Yes"
"2022-05_PtCloates_BOSS","211","20220519_BOTTOM_1_0006_0001.mp4","1.05856","Serranidae","Pseudanthias","spp",4,"-22.7554","113.54",NA,NA,NA,"No-take",NA,"87.2","Yes","Yes"
"2022-05_PtCloates_BOSS","211","20220519_BOTTOM_1_0006_0001.mp4","0.29613","Unknown","Unknown","Unknown",2,"-22.7554","113.54",NA,NA,NA,"No-take",NA,"87.2","Yes","Yes"
"2022-05_PtCloates_BOSS","212","20220523_BOTTOM_3_0001_0001.mp4","1.28601","Labridae","Coris","caudimacula",1,"-22.728","113.556",NA,NA,NA,"No-take",NA,"75","Yes","Yes"
"2022-05_PtCloates_BOSS","212","20220523_BOTTOM_3_0001_0001.mp4","0.06173","Nemipteridae","Pentapodus","nagasakiensis",1,"-22.728","113.556",NA,NA,NA,"No-take",NA,"75","Yes","Yes"
"2022-05_PtCloates_BOSS","212","20220523_BOTTOM_3_0001_0001.mp4","0.47714","Pomacentridae","Amblypomacentrus","breviceps",1,"-22.728","113.556",NA,NA,NA,"No-take",NA,"75","Yes","Yes"
"2022-05_PtCloates_BOSS","213","20220526_BOTTOM_3_0002_0001.mp4","1.99894","Unknown","Unknown","Unknown",2,"-22.6919","113.5534",NA,NA,NA,"No-take",NA,"93.5","Yes","Yes"
"2022-05_PtCloates_BOSS","214","20220523_BOTTOM_2_0002_0001.mp4","1.10138","Pinguipedidae","Parapercis","nebulosa",1,"-22.733","113.5497",NA,NA,NA,"No-take",NA,"81.5","Yes","Yes"
"2022-05_PtCloates_BOSS","216","20220521_BOTTOM_3_0004_0001.mp4","2.84284","Carangidae","Carangoides","fulvoguttatus",1,"-22.7451","113.5437",NA,NA,NA,"No-take",NA,"86.5","Yes","Yes"
"2022-05_PtCloates_BOSS","216","20220521_BOTTOM_3_0004_0001.mp4","2.84284","Carangidae","Carangoides","spp",1,"-22.7451","113.5437",NA,NA,NA,"No-take",NA,"86.5","Yes","Yes"
"2022-05_PtCloates_BOSS","216","20220521_BOTTOM_3_0004_0001.mp4","1.44895","Pinguipedidae","Parapercis","nebulosa",3,"-22.7451","113.5437",NA,NA,NA,"No-take",NA,"86.5","Yes","Yes"
"2022-05_PtCloates_BOSS","216","20220521_BOTTOM_3_0004_0001.mp4","1.90941","SUS","SUS","SUS",1,"-22.7451","113.5437",NA,NA,NA,"No-take",NA,"86.5","Yes","Yes"
"2022-05_PtCloates_BOSS","217","20220525_BOTTOM_4_0002_0001.mp4","2.45551","Gobiidae",NA,"spp",1,"-22.7179","113.5593",NA,NA,NA,"No-take",NA,"73.2","Yes","Yes"
"2022-05_PtCloates_BOSS","218","20220525_BOTTOM_3_0004_0001.mp4","0.50606","Pinguipedidae","Parapercis","nebulosa",3,"-22.726","113.5411",NA,NA,NA,"No-take",NA,"97.7","Yes","Yes"
"2022-05_PtCloates_BOSS","219","20220521_BOTTOM_4_0003_0001.mp4","1.15310","Labridae","Labroides","dimidiatus",1,"-22.7317","113.543",NA,NA,NA,"No-take",NA,"90.7","Yes","Yes"
"2022-05_PtCloates_BOSS","219","20220521_BOTTOM_4_0003_0001.mp4","0.93232","SUS","SUS","SUS",2,"-22.7317","113.543",NA,NA,NA,"No-take",NA,"90.7","Yes","Yes"
"2022-05_PtCloates_BOSS","219","20220521_BOTTOM_4_0003_0001.mp4","1.15310","Serranidae","Pseudanthias","georgei",6,"-22.7317","113.543",NA,NA,NA,"No-take",NA,"90.7","Yes","Yes"
"2022-05_PtCloates_BOSS","220","20220525_BOTTOM_4_0007_0001.mp4","0.01223","Nemipteridae","Pentapodus","nagasakiensis",1,"-22.7067","113.5554",NA,NA,NA,"No-take",NA,"80.8","Yes","Yes"
"2022-05_PtCloates_BOSS","220","20220525_BOTTOM_4_0007_0001.mp4","0.36147","Unknown","Unknown","Unknown",1,"-22.7067","113.5554",NA,NA,NA,"No-take",NA,"80.8","Yes","Yes"
"2022-05_PtCloates_BOSS","221","20220519_BOTTOM_1_0009_0001.mp4","0.01279","Carangidae","Carangoides","spp",1,"-22.7519","113.5483",NA,NA,NA,"No-take",NA,"78.4","Yes","Yes"
"2022-05_PtCloates_BOSS","221","20220519_BOTTOM_1_0009_0001.mp4","0.28417","Lethrinidae","Gymnocranius","sp1",4,"-22.7519","113.5483",NA,NA,NA,"No-take",NA,"78.4","Yes","Yes"
"2022-05_PtCloates_BOSS","221","20220519_BOTTOM_1_0009_0001.mp4","0.40096","Lutjanidae","Lutjanus","sebae",1,"-22.7519","113.5483",NA,NA,NA,"No-take",NA,"78.4","Yes","Yes"
"2022-05_PtCloates_BOSS","221","20220519_BOTTOM_1_0009_0001.mp4","0.00028","Lutjanidae","Pristipomoides","sp1",3,"-22.7519","113.5483",NA,NA,NA,"No-take",NA,"78.4","Yes","Yes"
"2022-05_PtCloates_BOSS","223","20220525_BOTTOM_4_0003_0001.mp4","2.21916","Carangidae","Carangoides","spp",1,"-22.7188","113.5517",NA,NA,NA,"No-take",NA,"80.5","Yes","Yes"
"2022-05_PtCloates_BOSS","224","20220519_BOTTOM_1_0005_0001.mp4","0.40819","Carangidae","Carangoides","gymnostethus",46,"-22.7598","113.5487",NA,NA,NA,"No-take",NA,"76.1","Yes","Yes"
"2022-05_PtCloates_BOSS","224","20220519_BOTTOM_1_0005_0001.mp4","2.50528","Unknown","Unknown","Unknown",1,"-22.7598","113.5487",NA,NA,NA,"No-take",NA,"76.1","Yes","Yes"
"2022-05_PtCloates_BOSS","225","20220525_BOTTOM_4_0005_0001.mp4","2.18718","Balistidae",NA,"spp",1,"-22.7084","113.5624",NA,NA,NA,"No-take",NA,"72.1","Yes","Yes"
"2022-05_PtCloates_BOSS","225","20220525_BOTTOM_4_0005_0001.mp4","2.42186","SUS","SUS","SUS",2,"-22.7084","113.5624",NA,NA,NA,"No-take",NA,"72.1","Yes","Yes"
"2022-05_PtCloates_BOSS","226","20220519_BOTTOM_1_0007_0001.mp4","1.37415","Lethrinidae","Gymnocranius","sp1",1,"-22.7536","113.5408",NA,NA,NA,"No-take",NA,"86.6","Yes","Yes"
"2022-05_PtCloates_BOSS","226","20220519_BOTTOM_1_0007_0001.mp4","2.86870","SUS","SUS","SUS",2,"-22.7536","113.5408",NA,NA,NA,"No-take",NA,"86.6","Yes","Yes"
"2022-05_PtCloates_BOSS","228","20220525_BOTTOM_4_0001_0001.mp4","0.18546","Carangidae","Decapterus","spp",1,"-22.7233","113.5472",NA,NA,NA,"No-take",NA,"88","Yes","Yes"
"2022-05_PtCloates_BOSS","228","20220525_BOTTOM_4_0001_0001.mp4","2.47330","Unknown","Unknown","Unknown",1,"-22.7233","113.5472",NA,NA,NA,"No-take",NA,"88","Yes","Yes"
"2022-05_PtCloates_BOSS","229","20220526_BOTTOM_2_0006_0001.mp4","1.98782","Pinguipedidae","Parapercis","nebulosa",1,"-22.6961","113.5632",NA,NA,NA,"No-take",NA,"76.2","Yes","Yes"
"2022-05_PtCloates_BOSS","230","20220523_BOTTOM_1_0002_0001.mp4","2.98798","Pinguipedidae","Parapercis","nebulosa",1,"-22.7341","113.5543",NA,NA,NA,"No-take",NA,"76.9","Yes","No"
"2022-05_PtCloates_BOSS","232","20220519_BOTTOM_1_0006_0001.mp4","0.07980","Chaetodontidae","Chaetodon","assarius",1,"-22.7576","113.5368",NA,NA,NA,"No-take",NA,"90.9","Yes","Yes"
"2022-05_PtCloates_BOSS","232","20220519_BOTTOM_1_0006_0001.mp4","0.66427","Cirrhitidae","Cyprinocirrhites","polyactis",3,"-22.7576","113.5368",NA,NA,NA,"No-take",NA,"90.9","Yes","Yes"
"2022-05_PtCloates_BOSS","232","20220519_BOTTOM_1_0006_0001.mp4","2.33344","Labridae","Coris","caudimacula",1,"-22.7576","113.5368",NA,NA,NA,"No-take",NA,"90.9","Yes","Yes"
"2022-05_PtCloates_BOSS","232","20220519_BOTTOM_1_0006_0001.mp4","2.63624","Pinguipedidae","Parapercis","nebulosa",1,"-22.7576","113.5368",NA,NA,NA,"No-take",NA,"90.9","Yes","Yes"
"2022-05_PtCloates_BOSS","232","20220519_BOTTOM_1_0006_0001.mp4","0.10344","Priacanthidae","Priacanthus","hamrur",1,"-22.7576","113.5368",NA,NA,NA,"No-take",NA,"90.9","Yes","Yes"
"2022-05_PtCloates_BOSS","232","20220519_BOTTOM_1_0006_0001.mp4","1.09415","Serranidae","Pseudanthias","spp",3,"-22.7576","113.5368",NA,NA,NA,"No-take",NA,"90.9","Yes","Yes"
"2022-05_PtCloates_BOSS","233","20220523_BOTTOM_2_0004_0001.mp4","0.29057","Unknown","Unknown","Unknown",1,"-22.7305","113.5526",NA,NA,NA,"No-take",NA,"76.2","Yes","Yes"
"2022-05_PtCloates_BOSS","234","20220526_BOTTOM_3_0002_0001.mp4","2.35485","Unknown","Unknown","Unknown",1,"-22.6938","113.5563",NA,NA,NA,"No-take",NA,"85.6","Yes","Yes"
"2022-05_PtCloates_BOSS","237","20220519_BOTTOM_2_0003_0001.mp4","0.16906","SUS","SUS","SUS",1,"-22.7502","113.5462",NA,NA,NA,"No-take",NA,"81.8","Yes","Yes"
"2022-05_PtCloates_BOSS","239","20220526_BOTTOM_3_0006_0001.mp4","2.87704","Unknown","Unknown","Unknown",1,"-22.6885","113.5564",NA,NA,NA,"No-take",NA,"90.5","Yes","Yes"
"2022-05_PtCloates_BOSS","240","20220519_BOTTOM_2_0004_0001.mp4","1.50678","Balistidae","Sufflamen","fraenatum",1,"-22.749","113.5509",NA,NA,NA,"No-take",NA,"75","Yes","Yes"
"2022-05_PtCloates_BOSS","241","20220521_BOTTOM_4_0001_0001.mp4","0.00000","Lutjanidae","Lutjanus","sebae",1,"-22.7403","113.5387",NA,NA,NA,"No-take",NA,"94.4","Yes","Yes"
"2022-05_PtCloates_BOSS","241","20220521_BOTTOM_4_0001_0001.mp4","2.45662","Lutjanidae","Pristipomoides","sp1",2,"-22.7403","113.5387",NA,NA,NA,"No-take",NA,"94.4","Yes","Yes"
"2022-05_PtCloates_BOSS","242","20220525_BOTTOM_5_0002_0001.mp4","1.93221","Chaetodontidae","Heniochus","acuminatus",2,"-22.7009","113.5519",NA,NA,NA,"No-take",NA,"88.5","Yes","Yes"
"2022-05_PtCloates_BOSS","242","20220525_BOTTOM_5_0001_0001.mp4","0.31114","Labridae","Suezichthys","cyanolaemus",1,"-22.7009","113.5519",NA,NA,NA,"No-take",NA,"88.5","Yes","Yes"
"2022-05_PtCloates_BOSS","243","20220525_BOTTOM_4_0001_0001.mp4","0.84473","Nemipteridae","Pentapodus","nagasakiensis",1,"-22.7206","113.5573",NA,NA,NA,"No-take",NA,"74.4","Yes","Yes"
"2022-05_PtCloates_BOSS","244","20220521_BOTTOM_4_0002_0001.mp4","2.88483","Pinguipedidae","Parapercis","nebulosa",2,"-22.7347","113.5406",NA,NA,NA,"No-take",NA,"93","Yes","Yes"
