"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2","33","Left_MAH00217.MP4","72339","Right_MAH00271.MP4","69325","1","6.57991",429.64402,"6.17757","2.82165","2603.19852","15.58520","26.96512","25.23739","427.15153","553.81172","-2507.48414","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","34","Left_MAH00217.MP4","72339","Right_MAH00271.MP4","69325","1","6.57991",421.57774,"8.35765","6.16943","3113.23950","12.99008","25.43636","18.96959","-41.34033","698.57920","-3033.56857","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","35","Left_MAH00217.MP4","72339","Right_MAH00271.MP4","69325","1","6.57991",430.04065,"3.24228","6.87282","2708.00944","16.58291","4.47743","34.69438","-167.55487","754.49149","-2595.37726","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","36","Left_MAH00217.MP4","72354","Right_MAH00271.MP4","69340","1","6.58408",477.26063,"4.49252","2.56007","2186.20014","21.34254","25.59514","3.27519","492.76295","624.69731","-2036.27331","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","37","Left_MAH00217.MP4","72448","Right_MAH00271.MP4","69434","1","6.61021",474.24187,"16.59007","4.04874","3259.97106","11.29423","49.76041","13.71862","605.53240","202.38056","-3196.83968","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","38","Left_MAH00217.MP4","72506","Right_MAH00271.MP4","69492","1","6.62634",367.1038,"18.29165","20.44849","5303.22207","22.16121","21.39527","50.36668","1524.91289","1294.77269","-4911.45281","Acanthuridae","Naso","fageni","37437027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","39","Left_MAH00217.MP4","74334","Right_MAH00271.MP4","71320","1","7.13463",351.54846,"2.94411","0.90511","2008.41724","11.53110","17.74893","0.08608","-70.32981","395.27436","-1967.88000","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","40","Left_MAH00218.MP4","1721","Right_MAH00271.MP4","79768","1","9.48364",506.65484,"1.00538","4.18735","1194.10413","8.30507","2.35331","19.13019","-38.22147","168.19273","-1181.58156","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","41","Left_MAH00218.MP4","2664","Right_MAH00271.MP4","80711","1","9.74585",477.93082,"0.99798","6.01791","1047.73578","12.61899","12.13940","21.31641","-228.83656","5.18651","-1022.42711","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","43","Left_MAH00218.MP4","5035","Right_MAH00272.MP4","2081","1","10.40512",373.19717,"1.78110","3.87193","1402.10119","12.39252","25.79284","40.45634","250.08893","-167.32447","-1369.43265","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","44","Left_MAH00218.MP4","5054","Right_MAH00272.MP4","2100","1","10.41040",352.3519,"4.21247","4.38329","1870.02713","25.49262","37.47674","7.51556","-804.42460","26.16780","-1687.96261","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","45","Left_MAH00218.MP4","5060","Right_MAH00272.MP4","2106","1","10.41207",346.80453,"2.21975","0.82047","2356.18496","18.67358","4.80133","4.86184","240.47312","715.04106","-2232.15066","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","46","Left_MAH00218.MP4","5060","Right_MAH00272.MP4","2106","1","10.41207",336.72067,"7.06277","5.45285","1995.25635","21.75675","70.35370","1.29616","-651.47742","350.06961","-1853.12610","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","49","Left_MAH00218.MP4","6232","Right_MAH00272.MP4","3278","1","10.73795",696.98864,"3.92031","5.64735","2684.94117","14.77774","2.92737","1.31335","548.14282","410.55631","-2596.13021","Carcharhinidae","Carcharhinus","albimarginatus","37018027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","50","Left_MAH00218.MP4","11499","Right_MAH00272.MP4","8545","1","12.20247",319.07244,"7.17031","7.45349","3482.16302","16.97939","5.35985","20.46776","1008.84019","-127.68232","-3330.37505","Pomacanthidae","Pomacanthus","imperator","37365014",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","51","Left_MAH00218.MP4","11521","Right_MAH00272.MP4","8567","1","12.20859",196.31977,"6.67207","5.86290","2661.49369","15.01716","25.06041","15.25343","-674.51543","143.51929","-2570.59911","Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","52","Left_MAH00218.MP4","11521","Right_MAH00272.MP4","8567","1","12.20859",214.18685,"5.97306","6.78038","2925.53182","16.85449","13.25596","17.45637","-848.22677","3.71950","-2799.86320","Chaetodontidae","Heniochus","acuminatus","37365011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","54","Left_MAH00218.MP4","19129","Right_MAH00272.MP4","16175","1","14.32403",723.09944,"1.67820","2.70331","1452.52422","14.27141","5.79133","14.47123","-356.42801","-34.24966","-1407.69764","Serranidae","Plectropomus","spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","55","Left_MAH00218.MP4","30769","Right_MAH00272.MP4","27815","1","17.56060",392.84508,"3.00684","4.99032","2849.80784","2.39630","6.38261","8.12592","108.65683","48.90112","-2847.31577","Balistidae","Pseudobalistes","fuscus","37465027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","56","Left_MAH00218.MP4","42817","Right_MAH00272.MP4","39863","1","20.91061",341.91461,"8.59507","5.30343","3660.42976","12.70684","14.35840","21.59409","804.50139","-32.50473","-3570.77960","Scaridae","Scarus","sp3",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","57","Left_MAH00218.MP4","42964","Right_MAH00272.MP4","40010","1","20.95149",329.86543,"6.26128","3.81746","2586.09063","30.07374","32.23516","31.10715","1150.95765","595.58595","-2237.95412","Scaridae","Scarus","sp3",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","58","Left_MAH00218.MP4","43070","Right_MAH00272.MP4","40116","1","20.98096",322.95909,"6.30328","3.60648","2324.72559","7.29742","34.50901","19.23212","-5.30045","295.23910","-2305.89567","Scaridae","Scarus","sp3",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","61","Left_MAH00218.MP4","52973","Right_MAH00272.MP4","50019","1","23.73454",229.62053,"24.81112","33.30589","6414.60859","10.94006","14.91923","6.70846","-996.26126","699.62056","-6298.03127","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","63","Left_MAH00218.MP4","64857","Right_MAH00272.MP4","61903","1","27.03896",518.6183,"21.76394","8.90525","4064.93196","14.64047","38.95541","2.28320","966.44998","-348.67153","-3932.94730","Serranidae","Variola","louti","37311166",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","64","Left_MAH00219.MP4","33051","Right_MAH00273.MP4","30098","1","40.73458",78.67013,"9.57820","11.61751","2764.10223","24.95521","48.51656","23.98886","-1110.47720","-356.18206","-2506.03988","Malacanthidae","Malacanthus","latovittatus","37331010",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","66","Left_MAH00219.MP4","53893","Right_MAH00273.MP4","50940","1","46.52982",325.24442,"3.03863","14.02763","2716.75236","11.30825","12.17865","57.09444","531.97039","-28.26902","-2664.01046","Scaridae","Scarus","ghobban","37386001",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","67","Left_MAH00219.MP4","76595","Right_MAH00273.MP4","73642","1","52.84223",319.63511,"4.58398","10.37340","1824.35035","11.44164","39.72473","13.50921","361.16435","-22.99957","-1788.09550","Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","68","Left_MAH00219.MP4","76698","Right_MAH00273.MP4","73745","1","52.87087",330.61686,"3.98691","19.56336","2616.46047","19.41438","6.63119","36.67995","811.39851","313.08278","-2467.68657","Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","69","Left_MAH00219.MP4","80924","Right_MAH00273.MP4","77971","1","54.04594",291.35665,"1.63407","4.66733","1676.72731","13.71094","0.43264","30.76771","397.41924","1.97134","-1628.94706","Balistidae","Sufflamen","fraenatum","37465014",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","70","Left_MAH00220.MP4","15563","Right_MAH00274.MP4","12609","1","58.41113",372.78625,"7.47402","2.41755","4032.61006","12.26823","1.96580","1.75464","833.38891","199.27880","-3940.51961","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"2","71","Left_MAH00220.MP4","15584","Right_MAH00274.MP4","12630","1","58.41697",453.50504,"6.32172","0.82796","2233.46456","21.85828","37.44335","1.67104","773.61471","304.94010","-2072.89550","Lethrinidae","Gymnocranius","euanus","37351022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6957","113.5628","20220522","14:16:25",NA,NA,NA,"77.3","Kaitlin McCloghry","Yes","Yes"
"20","1","Left_MAH00217.MP4","62213","Right_MAH00219.MP4","57662","1","1.34774",364.4373,"24.59769","8.37768","4249.06127","14.64545","41.92810","0.16114","1059.54295","177.57100","-4111.00462","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","2","Left_MAH00217.MP4","62348","Right_MAH00219.MP4","57797","1","1.38527",330.13492,"11.72727","17.21730","4308.94871","15.69576","10.21244","0.55807","1165.69294","2.95788","-4148.27558","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","7","Left_MAH00218.MP4","16450","Right_MAH00220.MP4","11840","1","11.16254",122.98833,"2.78511","4.74519","1499.73461","19.05582","35.24728","9.50426","414.39651","-260.82524","-1417.55057","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
"20","8","Left_MAH00218.MP4","16460","Right_MAH00220.MP4","11850","1","11.16532",118.25051,"2.67494","5.02928","1500.88919","19.93788","33.04030","8.77908","442.70089","-256.82708","-1410.93023","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7212","113.5561","20220522","08:44:53",NA,NA,NA,"76","Henry Evans","Yes","Yes"
