"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB29","Left_MAH00200.MP4","33.47010","Lethrinidae","Lethrinus","nebulosus",1,"-22.7133","113.5543","20210907","12:54","Pt Cloates",NA,NA,"79","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB29","Left_MAH00199.MP4","16.02073","Lethrinidae","Lethrinus","olivaceus",1,"-22.7133","113.5543","20210907","12:54","Pt Cloates",NA,NA,"79","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB29","Left_MAH00199.MP4","16.62466","Lutjanidae","Aphareus","rutilans",3,"-22.7133","113.5543","20210907","12:54","Pt Cloates",NA,NA,"79","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB29","Left_MAH00200.MP4","51.04071","Lutjanidae","Lutjanus","sebae",1,"-22.7133","113.5543","20210907","12:54","Pt Cloates",NA,NA,"79","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB29","Left_MAH00198.MP4","7.61705","Malacanthidae","Malacanthus","brevirostris",3,"-22.7133","113.5543","20210907","12:54","Pt Cloates",NA,NA,"79","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB29","Left_MAH00198.MP4","5.07285","Nemipteridae","Pentapodus","nagasakiensis",3,"-22.7133","113.5543","20210907","12:54","Pt Cloates",NA,NA,"79","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB29","Left_MAH00198.MP4","7.82782","Pinguipedidae","Parapercis","nebulosa",2,"-22.7133","113.5543","20210907","12:54","Pt Cloates",NA,NA,"79","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00164.MP4","32.89564","Acanthuridae","Naso","fageni",1,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00164.MP4","27.08289","Balistidae","Xanthichthys","lineopunctatus",1,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00163.MP4","2.76637","Carangidae","Carangoides","fulvoguttatus",1,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00163.MP4","2.70298","Chaetodontidae","Heniochus","acuminatus",3,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00163.MP4","9.64019","Lethrinidae","Gymnocranius","euanus",1,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00164.MP4","16.81902","Lethrinidae","Gymnocranius","sp1",3,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00164.MP4","21.04964","Lethrinidae","Lethrinus","miniatus",5,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00163.MP4","6.10360","Lethrinidae","Lethrinus","nebulosus",1,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00164.MP4","20.88475","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00164.MP4","22.08985","Lutjanidae","Lutjanus","sebae",2,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00163.MP4","5.65537","Lutjanidae","Pristipomoides","sp1",1,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00163.MP4","5.08925","Mullidae","Parupeneus","spilurus",5,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00165.MP4","44.20666","Pinguipedidae","Parapercis","nebulosa",1,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00163.MP4","5.30669","Priacanthidae","Priacanthus","spp",1,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00164.MP4","13.26881","Tetraodontidae","Lagocephalus","sceleratus",2,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB3","Left_MAH00163.MP4","2.63430","Unknown","Unknown","Unknown",1,"-22.7227","113.5463","20210907","13:06","Pt Cloates",NA,NA,"90","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB30","Left_MAH00178.MP4","25.05586","Carangidae","Carangoides","chrysophrys",1,"-22.6827","113.5573","20210907","08:41","Pt Cloates",NA,NA,"92","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB30","Left_MAH00178.MP4","28.90999","Carangidae","Carangoides","fulvoguttatus",1,"-22.6827","113.5573","20210907","08:41","Pt Cloates",NA,NA,"92","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB30","Left_MAH00179.MP4","47.34341","Carangidae","Seriola","dumerili",3,"-22.6827","113.5573","20210907","08:41","Pt Cloates",NA,NA,"92","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB30","Left_MAH00178.MP4","32.62704","Lethrinidae","Gymnocranius","sp1",1,"-22.6827","113.5573","20210907","08:41","Pt Cloates",NA,NA,"92","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB30","Left_MAH00178.MP4","44.70049","Lethrinidae","Lethrinus","miniatus",1,"-22.6827","113.5573","20210907","08:41","Pt Cloates",NA,NA,"92","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB30","Left_MAH00179.MP4","46.94912","Lethrinidae","Lethrinus","nebulosus",6,"-22.6827","113.5573","20210907","08:41","Pt Cloates",NA,NA,"92","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB30","Left_MAH00178.MP4","27.50164","Lutjanidae","Pristipomoides","sp1",5,"-22.6827","113.5573","20210907","08:41","Pt Cloates",NA,NA,"92","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB30","Left_MAH00177.MP4","2.84562","Sparidae","Argyrops","spinifer",2,"-22.6827","113.5573","20210907","08:41","Pt Cloates",NA,NA,"92","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB4","Left_MAH00185.MP4","31.40443","Carangidae","Carangoides","fulvoguttatus",2,"-22.6931","113.5571","20210907","10:51","Pt Cloates",NA,NA,"86","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB4","Left_MAH00185.MP4","21.98307","Carangidae","Seriola","dumerili",2,"-22.6931","113.5571","20210907","10:51","Pt Cloates",NA,NA,"86","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB4","Left_MAH00184.MP4","4.93799","Carcharhinidae","Galeocerdo","cuvier",1,"-22.6931","113.5571","20210907","10:51","Pt Cloates",NA,NA,"86","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB4","Left_MAH00184.MP4","18.58690","Lethrinidae","Gymnocranius","euanus",1,"-22.6931","113.5571","20210907","10:51","Pt Cloates",NA,NA,"86","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB4","Left_MAH00184.MP4","2.67017","Lethrinidae","Gymnocranius","sp1",3,"-22.6931","113.5571","20210907","10:51","Pt Cloates",NA,NA,"86","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB4","Left_MAH00185.MP4","36.65690","Lethrinidae","Lethrinus","miniatus",3,"-22.6931","113.5571","20210907","10:51","Pt Cloates",NA,NA,"86","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB4","Left_MAH00186.MP4","47.33062","Lethrinidae","Lethrinus","nebulosus",1,"-22.6931","113.5571","20210907","10:51","Pt Cloates",NA,NA,"86","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB4","Left_MAH00184.MP4","12.00894","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.6931","113.5571","20210907","10:51","Pt Cloates",NA,NA,"86","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB4","Left_MAH00184.MP4","6.79123","Lutjanidae","Lutjanus","sebae",1,"-22.6931","113.5571","20210907","10:51","Pt Cloates",NA,NA,"86","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB4","Left_MAH00184.MP4","1.30742","Serranidae","Epinephelus","areolatus",1,"-22.6931","113.5571","20210907","10:51","Pt Cloates",NA,NA,"86","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB9","Left_MAH00154.MP4","29.02260","Carangidae","Carangoides","chrysophrys",1,"-22.6873","113.5604","20210907","08:48","Pt Cloates",NA,NA,"83","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB9","Left_MAH00154.MP4","24.84760","Carangidae","Seriola","rivoliana",1,"-22.6873","113.5604","20210907","08:48","Pt Cloates",NA,NA,"83","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB9","Left_MAH00154.MP4","18.40478","Echeneidae","Echeneis","naucrates",1,"-22.6873","113.5604","20210907","08:48","Pt Cloates",NA,NA,"83","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB9","Left_MAH00153.MP4","11.30046","Lethrinidae","Gymnocranius","sp1",2,"-22.6873","113.5604","20210907","08:48","Pt Cloates",NA,NA,"83","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB9","Left_MAH00154.MP4","30.46432","Lethrinidae","Lethrinus","miniatus",4,"-22.6873","113.5604","20210907","08:48","Pt Cloates",NA,NA,"83","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB9","Left_MAH00155.MP4","51.36937","Lethrinidae","Lethrinus","nebulosus",1,"-22.6873","113.5604","20210907","08:48","Pt Cloates",NA,NA,"83","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB9","Left_MAH00153.MP4","8.83021","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.6873","113.5604","20210907","08:48","Pt Cloates",NA,NA,"83","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB9","Left_MAH00154.MP4","34.76278","Lutjanidae","Lutjanus","sebae",1,"-22.6873","113.5604","20210907","08:48","Pt Cloates",NA,NA,"83","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCB9","Left_MAH00154.MP4","31.12081","Sphyrnidae","Sphyrna","lewini",1,"-22.6873","113.5604","20210907","08:48","Pt Cloates",NA,NA,"83","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00182.MP4","18.68088","Acanthuridae","Naso","fageni",1,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00183.MP4","53.19175","Balistidae","Xanthichthys","lineopunctatus",4,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00181.MP4","13.24184","Carangidae","Carangoides","fulvoguttatus",1,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00183.MP4","43.61190","Chaetodontidae","Heniochus","acuminatus",4,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00181.MP4","4.41469","Labridae","Bodianus","bilunulatus",2,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00181.MP4","2.74496","Labridae","Bodianus","solatus",3,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00182.MP4","18.38003","Lethrinidae","Gymnocranius","euanus",2,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00181.MP4","14.25202","Lethrinidae","Gymnocranius","sp1",1,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00181.MP4","15.55498","Lethrinidae","Lethrinus","miniatus",3,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00182.MP4","15.93509","Lethrinidae","Lethrinus","nebulosus",1,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00182.MP4","21.99642","Lethrinidae","Lethrinus","ravus",6,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00182.MP4","16.20814","Lethrinidae","Lethrinus","rubrioperculatus",4,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00181.MP4","4.27177","Lutjanidae","Lutjanus","lemniscatus",1,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00182.MP4","19.19835","Mullidae","Parupeneus","indicus",1,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00183.MP4","57.83389","Mullidae","Parupeneus","multifasciatus",2,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00182.MP4","22.78721","Mullidae","Parupeneus",NA,1,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00181.MP4","5.02419","Pomacanthidae","Apolemichthys","trimaculatus",2,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00181.MP4","0.80720","SUS","SUS","SUS",1,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00181.MP4","13.50460","Serranidae","Cephalopholis","sonnerati",2,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP1","Left_MAH00181.MP4","8.02830","Serranidae","Epinephelus","multinotatus",2,"-22.6992","113.5588","20210907","10:57","Pt Cloates",NA,NA,"82","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP10","Left_MAH01195.MP4","57.23412","Carangidae","Carangoides","fulvoguttatus",2,"-22.6743","113.5667","20210907","07:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP10","Left_MAH01193.MP4","25.57221","Lethrinidae","Gymnocranius","euanus",2,"-22.6743","113.5667","20210907","07:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP10","Left_MAH01192.MP4","3.78600","Lethrinidae","Gymnocranius","sp1",1,"-22.6743","113.5667","20210907","07:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP10","Left_MAH01194.MP4","51.19503","Lethrinidae","Lethrinus","miniatus",10,"-22.6743","113.5667","20210907","07:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP10","Left_MAH01194.MP4","49.10795","Lutjanidae","Aphareus","rutilans",1,"-22.6743","113.5667","20210907","07:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP10","Left_MAH01193.MP4","26.84904","Lutjanidae","Lutjanus","sebae",1,"-22.6743","113.5667","20210907","07:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP10","Left_MAH01192.MP4","2.99160","Pinguipedidae","Parapercis","nebulosa",1,"-22.6743","113.5667","20210907","07:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP10","Left_MAH01194.MP4","44.64738","Pomacanthidae","Chaetodontoplus","personifer",1,"-22.6743","113.5667","20210907","07:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP10","Left_MAH01193.MP4","8.05332","Scaridae","Scarus","ghobban",1,"-22.6743","113.5667","20210907","07:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP11","Left_MAH00194.MP4","7.71271","Carangidae","Carangoides",NA,1,"-22.6959","113.5597","20210907","10:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP11","Left_MAH00195.MP4","19.66214","Carangidae","Seriola","dumerili",1,"-22.6959","113.5597","20210907","10:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP11","Left_MAH00196.MP4","48.55545","Carangidae","Seriola","rivoliana",2,"-22.6959","113.5597","20210907","10:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP11","Left_MAH00196.MP4","47.14988","Carcharhinidae","Galeocerdo","cuvier",1,"-22.6959","113.5597","20210907","10:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP11","Left_MAH00196.MP4","42.13070","Ephippidae","Platax","batavianus",1,"-22.6959","113.5597","20210907","10:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP11","Left_MAH00194.MP4","5.04643","Lethrinidae","Gymnocranius","sp1",2,"-22.6959","113.5597","20210907","10:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP11","Left_MAH00195.MP4","22.13489","Lethrinidae","Lethrinus","olivaceus",1,"-22.6959","113.5597","20210907","10:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP11","Left_MAH00196.MP4","53.39362","Lethrinidae","Lethrinus",NA,1,"-22.6959","113.5597","20210907","10:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP11","Left_MAH00195.MP4","18.07055","Lutjanidae","Lutjanus","sebae",1,"-22.6959","113.5597","20210907","10:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP11","Left_MAH00194.MP4","10.61672","Tetraodontidae","Lagocephalus","sceleratus",1,"-22.6959","113.5597","20210907","10:54","Pt Cloates",NA,NA,"81","Kaitlin McCloghry","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP13","Left_MAH00189.MP4","0.82499","Carangidae","Seriola","rivoliana",2,"-22.7633","113.5349","20210907","15:01","Pt Cloates",NA,NA,"91","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP13","Left_MAH00191.MP4","50.51074","Carcharhinidae","Galeocerdo","cuvier",1,"-22.7633","113.5349","20210907","15:01","Pt Cloates",NA,NA,"91","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP13","Left_MAH00189.MP4","1.26682","Echeneidae","Echeneis","naucrates",1,"-22.7633","113.5349","20210907","15:01","Pt Cloates",NA,NA,"91","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP13","Left_MAH00190.MP4","11.67694","Lethrinidae","Gymnocranius","euanus",1,"-22.7633","113.5349","20210907","15:01","Pt Cloates",NA,NA,"91","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP13","Left_MAH00190.MP4","10.15042","Lethrinidae","Gymnocranius","sp1",2,"-22.7633","113.5349","20210907","15:01","Pt Cloates",NA,NA,"91","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP13","Left_MAH00190.MP4","12.28283","Lethrinidae","Lethrinus","rubrioperculatus",2,"-22.7633","113.5349","20210907","15:01","Pt Cloates",NA,NA,"91","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP13","Left_MAH00189.MP4","0.32227","Lutjanidae","Lutjanus","sebae",1,"-22.7633","113.5349","20210907","15:01","Pt Cloates",NA,NA,"91","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP13","Left_MAH00190.MP4","7.62095","Lutjanidae","Pristipomoides","sp1",1,"-22.7633","113.5349","20210907","15:01","Pt Cloates",NA,NA,"91","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP14","Left_MAH00202.MP4","0.51691","Carangidae","Carangoides","fulvoguttatus",2,"-22.7653","113.5394","20210907","14:55","Pt Cloates",NA,NA,"83","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP14","Left_MAH00203.MP4","8.72761","Carangidae","Carangoides","gymnostethus",8,"-22.7653","113.5394","20210907","14:55","Pt Cloates",NA,NA,"83","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP14","Left_MAH00203.MP4","16.45394","Carangidae","Gnathanodon","speciosus",3,"-22.7653","113.5394","20210907","14:55","Pt Cloates",NA,NA,"83","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP14","Left_MAH00202.MP4","0.28167","Carangidae","Seriola","rivoliana",20,"-22.7653","113.5394","20210907","14:55","Pt Cloates",NA,NA,"83","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP14","Left_MAH00202.MP4","0.77522","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.7653","113.5394","20210907","14:55","Pt Cloates",NA,NA,"83","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP14","Left_MAH00204.MP4","26.23204","Carcharhinidae","Galeocerdo","cuvier",1,"-22.7653","113.5394","20210907","14:55","Pt Cloates",NA,NA,"83","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP14","Left_MAH00204.MP4","29.21558","Carcharhinidae",NA,NA,1,"-22.7653","113.5394","20210907","14:55","Pt Cloates",NA,NA,"83","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP14","Left_MAH00204.MP4","29.48529","Echeneidae","Echeneis","naucrates",1,"-22.7653","113.5394","20210907","14:55","Pt Cloates",NA,NA,"83","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP14","Left_MAH00204.MP4","30.80411","Lethrinidae","Gymnocranius","sp1",1,"-22.7653","113.5394","20210907","14:55","Pt Cloates",NA,NA,"83","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP14","Left_MAH00204.MP4","24.91155","Lethrinidae","Lethrinus","nebulosus",2,"-22.7653","113.5394","20210907","14:55","Pt Cloates",NA,NA,"83","Henry Evans","Yes","Yes"
"2021-08_Pt-Cloates_stereo-BRUVs","PCBP14","Left_MAH00203.MP4","8.33944","Lutjanidae","Lutjanus","sebae",2,"-22.7653","113.5394","20210907","14:55","Pt Cloates",NA,NA,"83","Henry Evans","Yes","Yes"
